PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,UNIT_PRICE,COST_PRICE,STOCK_QTY,IS_ACTIVE,LAUNCH_DATE
1505,Yonex Badminton Lite 849,Sports & Fitness,Badminton,Yonex,21762.31,10442.7,635,TRUE,2022-08-22
1506,Adidas Watches Lite 556,Fashion,Watches,Adidas,12810.1,5209.5,635,FALSE,2024-05-02
1507,Boat Cameras Pro 570,Electronics,Cameras,Boat,45033.48,26561.41,1400,TRUE,2022-02-11
1508,Asus Monitors Max 362,Electronics,Monitors,Asus,128488.11,84700.17,1398,TRUE,2021-06-13
1509,Dove Wellness Neo 997,Health & Personal Care,Wellness,Dove,673.64,337.93,1732,FALSE,2022-01-09
1510,Philips Storage Max 949,Home & Kitchen,Storage,Philips,27272.17,15963.24,1157,TRUE,2020-11-26
1511,HP Monitors Ultra 831,Electronics,Monitors,HP,111447.65,69637.46,867,TRUE,2024-03-03
1512,H&M Bags Lite 873,Fashion,Bags,H&M,12840.33,6506.34,961,FALSE,2022-07-28
1513,Sony Headphones Neo 782,Electronics,Headphones,Sony,31657.49,21767.94,742,FALSE,2024-05-28
1514,Nike Sportswear Max 8,Sports & Fitness,Sportswear,Nike,27848.45,12359.12,1755,TRUE,2022-11-19
1515,Xiaomi Tablets Air 645,Electronics,Tablets,Xiaomi,164957.45,123272.94,1268,TRUE,2020-06-18
1516,Puma Badminton Max 720,Sports & Fitness,Badminton,Puma,8065.3,3467.82,64,TRUE,2022-11-03
1517,Adidas Yoga Plus 841,Sports & Fitness,Yoga,Adidas,23008.46,11943.01,1618,TRUE,2023-09-27
1518,Cosco Cricket Classic 795,Sports & Fitness,Cricket,Cosco,27940.75,12051.18,347,TRUE,2023-06-06
1519,Penguin Self-Help Max 374,Books,Self-Help,Penguin,1946.49,795.42,580,TRUE,2024-07-14
1520,Ikea Decor Max 162,Home & Kitchen,Decor,Ikea,42122.86,19556.82,1492,TRUE,2024-01-25
1521,HarperCollins Technology Max 615,Books,Technology,HarperCollins,1585.31,614.74,1398,TRUE,2022-07-06
1522,H&M Clothing Plus 467,Fashion,Clothing,H&M,1199.75,571.53,1528,TRUE,2021-02-26
1523,Asus Laptops Lite 452,Electronics,Laptops,Asus,22291.14,16607.24,1504,TRUE,2021-12-30
1524,Wiley Self-Help Max 610,Books,Self-Help,Wiley,2668.06,1013.4,244,TRUE,2022-04-27
1525,H&M Footwear Elite 651,Fashion,Footwear,H&M,21260.54,9451.38,1630,TRUE,2022-02-09
1526,Zara Bags Neo 53,Fashion,Bags,Zara,6300.0,2225.55,847,TRUE,2024-10-24
1527,Decathlon Yoga Max 396,Sports & Fitness,Yoga,Decathlon,18868.11,9264.21,238,TRUE,2021-11-14
1528,Decathlon Supplements Classic 232,Sports & Fitness,Supplements,Decathlon,29024.71,11997.36,1283,TRUE,2021-11-10
1529,Adidas Supplements Max 520,Sports & Fitness,Supplements,Adidas,15523.81,7665.9,1502,TRUE,2020-11-17
1530,Rupa Business Pro 11,Books,Business,Rupa,849.83,262.45,0,TRUE,2024-11-07
1531,Adidas Cricket Prime 462,Sports & Fitness,Cricket,Adidas,1034.99,462.77,181,TRUE,2023-04-21
1532,Nivia Supplements Ultra 347,Sports & Fitness,Supplements,Nivia,648.83,384.63,41,TRUE,2020-04-11
1533,Pearson Business Pro 822,Books,Business,Pearson,2900.0,999.19,147,TRUE,2023-10-25
1534,Ikea Cookware Elite 109,Home & Kitchen,Cookware,Ikea,5118.24,2913.05,672,TRUE,2021-01-08
1535,Prestige Appliances Neo 574,Home & Kitchen,Appliances,Prestige,40444.74,22060.46,110,TRUE,2023-02-05
1536,Sony Smartphones Pro 916,Electronics,Smartphones,Sony,128973.55,87755.12,467,TRUE,2021-01-25
1537,Xiaomi Smartphones Elite 653,Electronics,Smartphones,Xiaomi,155506.42,105294.73,1718,TRUE,2021-12-22
1538,Levi Clothing Ultra 336,Fashion,Clothing,Levi,19907.11,7185.56,1668,TRUE,2022-05-15
1539,Xiaomi Monitors Lite 926,Electronics,Monitors,Xiaomi,185696.99,110187.21,1756,TRUE,2022-02-24
1540,Penguin Self-Help Prime 897,Books,Self-Help,Penguin,324.38,130.57,876,FALSE,2021-12-04
1541,Dettol Skincare Ultra 29,Health & Personal Care,Skincare,Dettol,1837.89,591.85,469,TRUE,2024-02-04
1542,Philips Appliances Ultra 743,Home & Kitchen,Appliances,Philips,14237.71,6988.83,41,TRUE,2022-11-23
1543,SG Sportswear Plus 104,Sports & Fitness,Sportswear,SG,13744.03,7528.09,1769,TRUE,2020-08-11
1544,Prestige Decor Max 298,Home & Kitchen,Decor,Prestige,32657.62,13587.2,508,TRUE,2020-06-10
1545,Philips Storage Max 425,Home & Kitchen,Storage,Philips,36680.7,18826.92,1788,TRUE,2022-01-27
1546,MuscleBlaze Badminton Classic 969,Sports & Fitness,Badminton,MuscleBlaze,19153.7,9468.52,1099,TRUE,2024-01-27
1547,Dettol Fragrances Prime 560,Health & Personal Care,Fragrances,Dettol,1686.21,517.2,1896,TRUE,2023-06-04
1548,Havells Decor Prime 645,Home & Kitchen,Decor,Havells,42438.74,20702.27,1967,TRUE,2021-03-16
1549,Boat Smartwatches Air 682,Electronics,Smartwatches,Boat,147846.9,91085.51,212,TRUE,2023-07-18
1550,Zara Watches Ultra 839,Fashion,Watches,Zara,20202.53,9690.21,1999,TRUE,2023-06-17
1551,Peter England Footwear Prime 317,Fashion,Footwear,Peter England,8556.89,4462.54,1028,TRUE,2023-05-05
1552,Dove Skincare Plus 60,Health & Personal Care,Skincare,Dove,2453.02,1272.7,234,TRUE,2024-05-25
1553,Godrej Furniture Pro 670,Home & Kitchen,Furniture,Godrej,49943.79,29272.0,1139,TRUE,2024-09-15
1554,JBL Smartphones Plus 456,Electronics,Smartphones,JBL,102737.83,69165.8,137,FALSE,2020-05-28
1555,Cosco Badminton Lite 712,Sports & Fitness,Badminton,Cosco,19509.27,8658.34,1081,FALSE,2020-08-14
1556,Boat Cameras Pro 521,Electronics,Cameras,Boat,164005.18,98983.32,1429,TRUE,2021-06-06
1557,Prestige Cookware Classic 416,Home & Kitchen,Cookware,Prestige,23654.46,9884.67,1694,TRUE,2020-05-11
1558,SG Badminton Lite 982,Sports & Fitness,Badminton,SG,26457.14,10622.93,558,TRUE,2023-11-06
1559,Dettol Haircare Classic 920,Health & Personal Care,Haircare,Dettol,3805.98,1750.51,271,FALSE,2021-11-30
1560,Ikea Appliances Elite 177,Home & Kitchen,Appliances,Ikea,34117.25,19559.73,1740,FALSE,2022-12-27
1561,Cosco Cricket Neo 658,Sports & Fitness,Cricket,Cosco,12755.78,7002.27,218,TRUE,2022-07-26
1562,O Reilly Technology Max 520,Books,Technology,O Reilly,1199.82,526.03,879,TRUE,2024-01-24
1563,Mamaearth Haircare Ultra 578,Health & Personal Care,Haircare,Mamaearth,1234.29,458.95,1143,FALSE,2020-04-01
1564,Nivea Oral Care Max 475,Health & Personal Care,Oral Care,Nivea,2138.75,1135.91,1457,TRUE,2023-04-25
1565,Himalaya Fragrances Plus 459,Health & Personal Care,Fragrances,Himalaya,4791.36,1978.0,181,TRUE,2024-06-12
1566,Levi Accessories Neo 676,Fashion,Accessories,Levi,8300.19,4420.53,449,TRUE,2023-01-18
1567,Godrej Appliances Lite 641,Home & Kitchen,Appliances,Godrej,14992.99,6819.06,1360,FALSE,2021-06-26
1568,O Reilly Self-Help Plus 602,Books,Self-Help,O Reilly,1454.6,544.83,1706,TRUE,2022-12-04
1569,Nike Gym Equipment Prime 992,Sports & Fitness,Gym Equipment,Nike,15244.73,6391.38,1908,TRUE,2020-04-06
1570,Penguin Self-Help Classic 683,Books,Self-Help,Penguin,2940.64,1075.05,744,TRUE,2023-01-01
1571,Himalaya Oral Care Ultra 148,Health & Personal Care,Oral Care,Himalaya,1905.24,901.32,1861,TRUE,2023-04-29
1572,Biotique Oral Care Plus 135,Health & Personal Care,Oral Care,Biotique,4216.14,2200.94,1203,TRUE,2020-03-02
1573,O Reilly Fiction Prime 650,Books,Fiction,O Reilly,1487.22,655.23,1629,TRUE,2020-09-17
1574,Nike Watches Classic 467,Fashion,Watches,Nike,3360.08,1280.76,825,TRUE,2024-02-24
1575,Rupa Technology Elite 535,Books,Technology,Rupa,1946.31,754.5,978,TRUE,2020-12-12
1576,Decathlon Cricket Ultra 175,Sports & Fitness,Cricket,Decathlon,12030.52,5593.22,1405,TRUE,2022-03-18
1577,JBL Speakers Prime 589,Electronics,Speakers,JBL,83620.53,54459.78,1239,TRUE,2024-11-23
1578,Adidas Clothing Air 79,Fashion,Clothing,Adidas,16945.16,8685.1,469,TRUE,2020-03-05
1579,Prestige Decor Lite 490,Home & Kitchen,Decor,Prestige,30367.94,18194.11,613,TRUE,2022-12-25
1580,Ikea Furniture Classic 767,Home & Kitchen,Furniture,Ikea,1001.87,463.3,344,TRUE,2024-10-20
1581,Philips Decor Elite 955,Home & Kitchen,Decor,Philips,11020.93,5344.69,1351,TRUE,2024-03-18
1582,HarperCollins Business Neo 57,Books,Business,HarperCollins,300.45,88.38,902,TRUE,2021-06-10
1583,O Reilly Business Lite 136,Books,Business,O Reilly,2282.36,588.45,1645,TRUE,2022-03-19
1584,Asus Smartwatches Prime 27,Electronics,Smartwatches,Asus,173726.29,114150.62,667,TRUE,2020-01-14
1585,Titan Watches Lite 643,Fashion,Watches,Titan,12697.97,5716.12,1038,TRUE,2022-06-17
1586,Puma Accessories Pro 489,Fashion,Accessories,Puma,8572.21,3030.83,1546,TRUE,2023-11-19
1587,O Reilly Self-Help Max 389,Books,Self-Help,O Reilly,2527.59,846.09,1878,TRUE,2022-06-30
1588,Titan Accessories Classic 912,Fashion,Accessories,Titan,21589.6,10563.45,1611,TRUE,2020-05-07
1589,Realme Smartwatches Pro 46,Electronics,Smartwatches,Realme,132775.16,93968.35,660,TRUE,2023-03-24
1590,Realme Cameras Elite 359,Electronics,Cameras,Realme,17813.38,12991.41,1613,TRUE,2020-12-11
1591,Boat Headphones Lite 737,Electronics,Headphones,Boat,151102.96,108866.16,290,TRUE,2022-09-16
1592,Boat Speakers Pro 682,Electronics,Speakers,Boat,146673.86,95488.85,1757,TRUE,2024-03-09
1593,Penguin Technology Lite 791,Books,Technology,Penguin,1394.53,499.6,1795,TRUE,2021-06-15
1594,Wiley Fiction Plus 138,Books,Fiction,Wiley,2046.83,738.47,1435,TRUE,2022-04-15
1595,Fastrack Accessories Lite 234,Fashion,Accessories,Fastrack,943.19,336.81,1393,TRUE,2021-05-10
1596,McGraw Hill Technology Elite 581,Books,Technology,McGraw Hill,476.96,151.02,1951,TRUE,2024-01-29
1597,MuscleBlaze Badminton Pro 352,Sports & Fitness,Badminton,MuscleBlaze,16786.48,9914.22,1916,TRUE,2023-11-20
1598,Pearson Technology Pro 288,Books,Technology,Pearson,2778.11,904.53,56,TRUE,2020-03-12
1599,HarperCollins History Air 356,Books,History,HarperCollins,2267.41,955.54,1623,TRUE,2022-12-19
1600,Adidas Sportswear Air 713,Sports & Fitness,Sportswear,Adidas,16350.06,7600.26,876,TRUE,2024-05-03
1601,Lenovo Cameras Pro 687,Electronics,Cameras,Lenovo,20134.96,11363.05,982,TRUE,2024-11-26
1602,Boat Tablets Ultra 771,Electronics,Tablets,Boat,178598.01,111973.15,153,TRUE,2020-05-14
1603,Havells Cookware Lite 988,Home & Kitchen,Cookware,Havells,47173.32,23828.14,1234,TRUE,2020-09-24
1604,Godrej Appliances Max 69,Home & Kitchen,Appliances,Godrej,8030.55,4487.91,1618,TRUE,2021-05-06
1605,Peter England Watches Plus 18,Fashion,Watches,Peter England,1604.36,685.48,1631,TRUE,2020-11-23
1606,Nivia Cricket Air 802,Sports & Fitness,Cricket,Nivia,28936.07,13650.17,944,TRUE,2024-02-29
1607,Rupa Business Ultra 659,Books,Business,Rupa,442.16,159.19,1755,TRUE,2020-10-09
1608,Dell Monitors Classic 624,Electronics,Monitors,Dell,247618.68,173048.98,395,TRUE,2021-06-20
1609,Nike Supplements Plus 243,Sports & Fitness,Supplements,Nike,28237.15,16572.99,1049,TRUE,2021-06-05
1610,Colgate Wellness Max 732,Health & Personal Care,Wellness,Colgate,4595.12,2323.78,663,TRUE,2024-11-08
1611,Yonex Badminton Max 174,Sports & Fitness,Badminton,Yonex,15383.2,9224.03,1888,FALSE,2020-07-05
1612,Levi Bags Max 360,Fashion,Bags,Levi,22083.97,10061.06,883,TRUE,2021-04-26
1613,Levi Clothing Pro 357,Fashion,Clothing,Levi,10974.77,5612.77,1287,TRUE,2020-08-08
1614,Asus Smartphones Plus 505,Electronics,Smartphones,Asus,35779.29,21157.26,1778,TRUE,2022-08-19
1615,Himalaya Fragrances Prime 185,Health & Personal Care,Fragrances,Himalaya,3737.82,1237.88,432,TRUE,2022-01-28
1616,Dove Haircare Lite 834,Health & Personal Care,Haircare,Dove,673.36,219.49,1199,FALSE,2023-03-18
1617,Decathlon Sportswear Prime 494,Sports & Fitness,Sportswear,Decathlon,17625.16,7801.81,448,TRUE,2023-05-16
1618,Nivea Skincare Prime 825,Health & Personal Care,Skincare,Nivea,3280.57,1051.8,1320,TRUE,2024-07-20
1619,O Reilly Fiction Pro 880,Books,Fiction,O Reilly,2309.69,994.79,313,TRUE,2022-04-13
1620,Mamaearth Fragrances Prime 123,Health & Personal Care,Fragrances,Mamaearth,1402.5,492.25,650,TRUE,2023-08-12
1621,Adidas Yoga Prime 255,Sports & Fitness,Yoga,Adidas,26516.49,12564.87,1470,TRUE,2022-01-12
1622,Nivia Cricket Neo 675,Sports & Fitness,Cricket,Nivia,28546.06,14803.83,1024,FALSE,2022-04-15
1623,Decathlon Yoga Max 287,Sports & Fitness,Yoga,Decathlon,8653.76,3913.69,324,TRUE,2023-09-05
1624,Crompton Storage Elite 279,Home & Kitchen,Storage,Crompton,25858.95,10489.71,1485,TRUE,2023-04-10
1625,Nike Bags Max 591,Fashion,Bags,Nike,1489.15,665.52,763,TRUE,2020-10-23
1626,Fastrack Accessories Air 566,Fashion,Accessories,Fastrack,1404.91,576.34,792,TRUE,2023-01-31
1627,Levi Bags Air 773,Fashion,Bags,Levi,3139.34,1661.06,802,TRUE,2022-11-09
1628,HarperCollins Self-Help Ultra 56,Books,Self-Help,HarperCollins,2372.65,989.35,1103,TRUE,2024-12-22
1629,Godrej Decor Plus 432,Home & Kitchen,Decor,Godrej,22896.9,12899.47,1726,TRUE,2024-03-27
1630,Levi Bags Plus 267,Fashion,Bags,Levi,8941.63,3925.27,1037,TRUE,2020-05-26
1631,Rupa Business Elite 825,Books,Business,Rupa,396.6,154.97,626,TRUE,2022-03-07
1632,Ikea Storage Air 61,Home & Kitchen,Storage,Ikea,26373.04,13748.79,1896,TRUE,2022-08-21
1633,Boat Laptops Pro 394,Electronics,Laptops,Boat,29972.76,18024.63,29,TRUE,2020-12-07
1634,Colgate Haircare Air 428,Health & Personal Care,Haircare,Colgate,155.38,82.42,1067,TRUE,2021-12-21
1635,Titan Clothing Classic 24,Fashion,Clothing,Titan,15090.64,6189.87,439,TRUE,2024-06-30
1636,LOreal Wellness Prime 674,Health & Personal Care,Wellness,LOreal,3543.94,1664.68,1474,TRUE,2022-12-27
1637,HP Monitors Classic 451,Electronics,Monitors,HP,187243.54,119505.91,1071,TRUE,2022-06-04
1638,Dettol Haircare Air 715,Health & Personal Care,Haircare,Dettol,3428.04,1572.89,1866,TRUE,2023-09-10
1639,Penguin Technology Plus 435,Books,Technology,Penguin,1161.26,433.34,1762,TRUE,2022-08-10
1640,Rupa Business Neo 829,Books,Business,Rupa,2856.87,837.08,609,TRUE,2023-03-06
1641,Himalaya Oral Care Classic 347,Health & Personal Care,Oral Care,Himalaya,1751.81,538.56,1423,TRUE,2024-08-09
1642,Levi Clothing Ultra 885,Fashion,Clothing,Levi,22253.95,8800.76,182,TRUE,2022-08-20
1643,Biotique Haircare Ultra 638,Health & Personal Care,Haircare,Biotique,4713.89,2233.78,197,TRUE,2022-11-03
1644,Ikea Cookware Pro 782,Home & Kitchen,Cookware,Ikea,7518.94,4352.49,1692,TRUE,2020-09-07
1645,Godrej Storage Max 391,Home & Kitchen,Storage,Godrej,10615.68,4605.56,1883,TRUE,2022-06-30
1646,Colgate Fragrances Neo 486,Health & Personal Care,Fragrances,Colgate,2619.79,1144.86,857,TRUE,2020-03-06
1647,Prestige Decor Pro 768,Home & Kitchen,Decor,Prestige,34940.46,14607.16,859,TRUE,2022-11-11
1648,Puma Bags Elite 233,Fashion,Bags,Puma,18705.86,6719.91,1598,TRUE,2020-07-07
1649,Bajaj Storage Neo 741,Home & Kitchen,Storage,Bajaj,13028.83,6643.99,152,TRUE,2023-11-11
1650,Adidas Bags Classic 978,Fashion,Bags,Adidas,22589.76,11286.83,211,TRUE,2024-03-16
1651,JBL Cameras Max 758,Electronics,Cameras,JBL,135046.68,94916.11,956,TRUE,2021-03-24
1652,Whirlpool Cookware Ultra 443,Home & Kitchen,Cookware,Whirlpool,11880.07,5813.38,213,TRUE,2023-11-19
1653,Cosco Yoga Plus 325,Sports & Fitness,Yoga,Cosco,29725.69,14699.44,472,TRUE,2021-08-07
1654,Philips Furniture Ultra 855,Home & Kitchen,Furniture,Philips,34710.17,19383.78,378,TRUE,2023-10-12
1655,Nivea Oral Care Lite 897,Health & Personal Care,Oral Care,Nivea,3471.1,1752.05,1105,FALSE,2020-05-31
1656,Levi Clothing Elite 454,Fashion,Clothing,Levi,13062.26,6357.92,1482,TRUE,2021-12-27
1657,Pigeon Cookware Neo 252,Home & Kitchen,Cookware,Pigeon,29578.31,15331.07,925,TRUE,2020-02-11
1658,Ikea Appliances Classic 940,Home & Kitchen,Appliances,Ikea,48051.84,24346.55,847,TRUE,2022-03-19
1659,Prestige Cookware Plus 377,Home & Kitchen,Cookware,Prestige,28304.52,16314.5,1983,FALSE,2021-05-11
1660,Peter England Watches Neo 329,Fashion,Watches,Peter England,19058.51,10262.93,1473,TRUE,2021-08-08
1661,HP Laptops Max 70,Electronics,Laptops,HP,201529.59,150201.13,1602,TRUE,2023-03-27
1662,McGraw Hill Science Neo 418,Books,Science,McGraw Hill,2172.45,573.13,1170,TRUE,2022-05-05
1663,Biotique Oral Care Air 210,Health & Personal Care,Oral Care,Biotique,4130.88,1824.0,383,TRUE,2023-01-05
1664,Dettol Haircare Pro 889,Health & Personal Care,Haircare,Dettol,3912.44,2006.95,1011,TRUE,2023-05-08
1665,Realme Monitors Prime 970,Electronics,Monitors,Realme,150203.12,88107.35,33,TRUE,2024-02-01
1666,MuscleBlaze Cricket Plus 533,Sports & Fitness,Cricket,MuscleBlaze,2294.95,924.03,1853,TRUE,2022-04-07
1667,Nike Accessories Prime 762,Fashion,Accessories,Nike,5176.86,2443.01,1618,TRUE,2024-01-05
1668,LOreal Oral Care Elite 494,Health & Personal Care,Oral Care,LOreal,1500.24,544.68,658,TRUE,2024-12-17
1669,Puma Clothing Classic 24,Fashion,Clothing,Puma,9453.31,4535.09,954,TRUE,2024-11-05
1670,Yonex Badminton Prime 894,Sports & Fitness,Badminton,Yonex,16761.84,9510.7,23,TRUE,2022-02-05
1671,Yonex Supplements Neo 294,Sports & Fitness,Supplements,Yonex,5592.41,2268.78,1091,TRUE,2024-02-15
1672,Zara Clothing Plus 678,Fashion,Clothing,Zara,11592.12,6318.24,1983,TRUE,2020-12-25
1673,Nivea Wellness Prime 676,Health & Personal Care,Wellness,Nivea,2616.87,1301.2,503,TRUE,2022-08-02
1674,Titan Accessories Max 549,Fashion,Accessories,Titan,14027.68,5740.88,65,TRUE,2024-06-14
1675,Puma Yoga Classic 504,Sports & Fitness,Yoga,Puma,6841.23,3676.62,689,TRUE,2022-08-11
1676,Prestige Appliances Max 13,Home & Kitchen,Appliances,Prestige,24392.89,10176.1,1751,TRUE,2023-03-14
1677,Himalaya Fragrances Classic 394,Health & Personal Care,Fragrances,Himalaya,125.95,66.58,307,TRUE,2023-08-28
1678,Dell Tablets Lite 243,Electronics,Tablets,Dell,195647.18,136134.09,390,TRUE,2024-11-29
1679,OnePlus Laptops Prime 317,Electronics,Laptops,OnePlus,3557.65,2445.8,568,TRUE,2020-10-30
1680,Cosco Sportswear Classic 335,Sports & Fitness,Sportswear,Cosco,11112.69,5420.36,1201,TRUE,2024-05-16
1681,Realme Laptops Prime 137,Electronics,Laptops,Realme,164859.75,117091.85,613,TRUE,2024-05-29
1682,Mamaearth Fragrances Plus 41,Health & Personal Care,Fragrances,Mamaearth,3177.12,1623.11,0,TRUE,2021-10-12
1683,Himalaya Oral Care Ultra 125,Health & Personal Care,Oral Care,Himalaya,2935.52,1179.75,3,TRUE,2024-12-09
1684,HarperCollins Business Classic 861,Books,Business,HarperCollins,459.92,196.73,1042,TRUE,2020-12-14
1685,Pigeon Appliances Max 763,Home & Kitchen,Appliances,Pigeon,36742.98,17436.04,159,FALSE,2021-05-16
1686,Puma Clothing Lite 223,Fashion,Clothing,Puma,14442.24,6896.31,278,TRUE,2023-01-11
1687,Philips Storage Ultra 192,Home & Kitchen,Storage,Philips,24896.51,11536.77,352,TRUE,2023-12-31
1688,Philips Storage Elite 869,Home & Kitchen,Storage,Philips,4926.07,2650.65,172,TRUE,2024-09-30
1689,MuscleBlaze Supplements Max 988,Sports & Fitness,Supplements,MuscleBlaze,2935.69,1367.22,981,TRUE,2021-08-31
1690,Mamaearth Haircare Ultra 955,Health & Personal Care,Haircare,Mamaearth,3299.15,1193.31,662,TRUE,2023-12-28
1691,LOreal Fragrances Lite 640,Health & Personal Care,Fragrances,LOreal,4305.41,1795.7,1241,TRUE,2024-11-14
1692,OnePlus Monitors Plus 23,Electronics,Monitors,OnePlus,166477.01,111359.36,1342,TRUE,2024-09-13
1693,Lenovo Smartphones Ultra 822,Electronics,Smartphones,Lenovo,230451.14,160468.52,1666,TRUE,2022-07-02
1694,Asus Smartphones Ultra 113,Electronics,Smartphones,Asus,235946.35,129828.59,1894,TRUE,2023-10-12
1695,Adidas Cricket Pro 417,Sports & Fitness,Cricket,Adidas,8017.79,3765.05,1950,TRUE,2023-07-05
1696,LG Laptops Prime 193,Electronics,Laptops,LG,158337.02,109427.88,390,TRUE,2022-01-23
1697,Levi Watches Air 467,Fashion,Watches,Levi,3704.05,2026.99,1494,TRUE,2020-04-15
1698,Dettol Wellness Classic 422,Health & Personal Care,Wellness,Dettol,3469.23,1443.48,1467,TRUE,2024-04-09
1699,HarperCollins Self-Help Max 476,Books,Self-Help,HarperCollins,2479.04,1092.5,1262,TRUE,2021-07-09
1700,Mamaearth Skincare Plus 23,Health & Personal Care,Skincare,Mamaearth,1805.31,801.79,267,TRUE,2021-02-17
1701,Zara Clothing Air 466,Fashion,Clothing,Zara,20242.58,8939.81,404,FALSE,2023-02-12
1702,Hachette Science Prime 861,Books,Science,Hachette,1394.23,380.86,374,TRUE,2024-08-17
1703,Realme Headphones Max 557,Electronics,Headphones,Realme,175701.46,106788.32,549,FALSE,2022-04-06
1704,OnePlus Speakers Prime 673,Electronics,Speakers,OnePlus,64662.72,44436.29,205,TRUE,2022-06-03
1705,Dove Haircare Classic 817,Health & Personal Care,Haircare,Dove,2748.95,1180.92,1275,TRUE,2022-04-14
1706,Lenovo Cameras Air 557,Electronics,Cameras,Lenovo,47271.24,30148.4,133,TRUE,2022-08-28
1707,Asus Smartwatches Elite 309,Electronics,Smartwatches,Asus,153530.54,98598.48,196,TRUE,2020-10-25
1708,Adidas Gym Equipment Elite 577,Sports & Fitness,Gym Equipment,Adidas,15493.71,7169.3,499,TRUE,2022-01-05
1709,Fastrack Clothing Ultra 838,Fashion,Clothing,Fastrack,5604.58,2647.0,283,TRUE,2022-07-18
1710,MuscleBlaze Cricket Plus 121,Sports & Fitness,Cricket,MuscleBlaze,1700.62,922.48,1862,TRUE,2020-04-12
1711,Adidas Supplements Pro 659,Sports & Fitness,Supplements,Adidas,11023.51,4979.92,1258,TRUE,2021-01-22
1712,Instant Pot Decor Classic 551,Home & Kitchen,Decor,Instant Pot,40440.68,19711.72,1503,TRUE,2022-01-16
1713,Realme Monitors Ultra 716,Electronics,Monitors,Realme,61679.45,41395.65,707,TRUE,2021-05-29
1714,Whirlpool Decor Max 774,Home & Kitchen,Decor,Whirlpool,34408.44,17843.92,573,TRUE,2021-07-07
1715,Adidas Gym Equipment Prime 216,Sports & Fitness,Gym Equipment,Adidas,2355.34,988.25,927,TRUE,2023-03-14
1716,Ikea Storage Ultra 932,Home & Kitchen,Storage,Ikea,6828.36,3878.05,484,TRUE,2023-07-25
1717,Cosco Supplements Neo 895,Sports & Fitness,Supplements,Cosco,9017.35,4397.41,1969,TRUE,2024-12-28
1718,MuscleBlaze Yoga Pro 873,Sports & Fitness,Yoga,MuscleBlaze,8490.99,4853.46,1686,TRUE,2020-02-17
1719,Nivia Supplements Prime 668,Sports & Fitness,Supplements,Nivia,20284.18,10994.68,137,TRUE,2021-02-07
1720,Adidas Cricket Prime 687,Sports & Fitness,Cricket,Adidas,27559.88,11097.78,1476,TRUE,2024-01-14
1721,SG Sportswear Lite 169,Sports & Fitness,Sportswear,SG,3319.28,1905.96,1032,TRUE,2024-11-28
1722,Prestige Furniture Plus 108,Home & Kitchen,Furniture,Prestige,48093.0,23412.31,1828,TRUE,2024-08-24
1723,Pigeon Furniture Elite 889,Home & Kitchen,Furniture,Pigeon,11361.8,4654.62,1392,TRUE,2023-10-22
1724,H&M Clothing Air 874,Fashion,Clothing,H&M,21872.43,8000.23,811,TRUE,2020-01-27
1725,McGraw Hill History Classic 736,Books,History,McGraw Hill,1298.48,398.82,187,TRUE,2022-03-09
1726,Nivea Oral Care Classic 634,Health & Personal Care,Oral Care,Nivea,4779.38,1607.71,1033,TRUE,2023-10-23
1727,Adidas Yoga Classic 773,Sports & Fitness,Yoga,Adidas,14341.51,7048.04,1433,TRUE,2022-03-15
1728,Lenovo Speakers Elite 704,Electronics,Speakers,Lenovo,98927.25,60651.26,948,TRUE,2020-01-28
1729,Wiley Technology Elite 367,Books,Technology,Wiley,1118.88,367.45,916,TRUE,2020-04-24
1730,Rupa Science Neo 585,Books,Science,Rupa,1260.91,372.09,1813,TRUE,2021-07-28
1731,Puma Badminton Max 233,Sports & Fitness,Badminton,Puma,9472.99,4169.73,1230,TRUE,2022-10-27
1732,Godrej Appliances Elite 191,Home & Kitchen,Appliances,Godrej,35746.48,15772.79,1017,TRUE,2021-08-05
1733,Pearson Self-Help Lite 512,Books,Self-Help,Pearson,2249.06,662.75,506,TRUE,2020-04-24
1734,Boat Laptops Prime 966,Electronics,Laptops,Boat,106824.59,66938.45,1399,FALSE,2021-03-15
1735,Instant Pot Decor Plus 337,Home & Kitchen,Decor,Instant Pot,46564.97,26445.2,1597,TRUE,2022-05-26
1736,LOreal Wellness Air 739,Health & Personal Care,Wellness,LOreal,4443.83,2030.48,1305,FALSE,2023-10-20
1737,Pearson Fiction Elite 309,Books,Fiction,Pearson,1728.54,727.06,770,FALSE,2022-12-07
1738,Biotique Wellness Elite 314,Health & Personal Care,Wellness,Biotique,2202.01,1121.22,417,TRUE,2024-11-30
1739,Zara Clothing Max 551,Fashion,Clothing,Zara,19611.7,8451.62,294,TRUE,2023-06-27
1740,Mamaearth Haircare Neo 230,Health & Personal Care,Haircare,Mamaearth,2108.91,1026.93,689,TRUE,2022-05-07
1741,Penguin Technology Elite 935,Books,Technology,Penguin,2087.74,873.03,1907,TRUE,2020-11-21
1742,Hachette History Max 950,Books,History,Hachette,2393.66,691.9,764,TRUE,2022-04-24
1743,Boat Cameras Elite 422,Electronics,Cameras,Boat,88805.22,63082.88,1959,TRUE,2020-08-30
1744,Penguin Business Max 162,Books,Business,Penguin,1274.62,559.98,1350,TRUE,2020-09-17
